time,temperature_2m_max (Â°C),temperature_2m_min (Â°C),temperature_2m_mean (Â°C),apparent_temperature_max (Â°C),apparent_temperature_min (Â°C),apparent_temperature_mean (Â°C)
21/10/2021,15.2,11.5,13.5,12.9,7.9,9.8
22/10/2021,11.4,5.6,9,9.5,3.1,7
23/10/2021,12.2,2.2,7.1,9.4,-0.3,4.7
24/10/2021,14.2,0.7,6.4,12.4,-2.1,4.1
25/10/2021,15.5,2.8,8.7,14.2,0.2,6.6
26/10/2021,14.2,7,10.2,12.9,5.1,9
27/10/2021,13.2,4.3,8.1,12.4,2.6,6.9
28/10/2021,15.3,2.5,7.6,13.7,-0.1,5.5
29/10/2021,16,2.4,8.1,14.8,-0.3,6.1
30/10/2021,10.2,3.8,7.2,8.7,1.1,5.3
31/10/2021,17.4,7.8,12,16.3,6.4,10.6
01/11/2021,11.3,5.2,9.4,9.8,2.9,7.5
02/11/2021,10.3,3.7,6.6,7.2,1.3,4
03/11/2021,8.4,3.9,6.2,6.4,1.2,3.7
04/11/2021,7.3,3.2,5.3,4.4,0.5,2.2
05/11/2021,9,1.9,5.1,6.9,-1,2.7
06/11/2021,7.3,1.7,4.1,5.2,-0.7,1.9
07/11/2021,8.8,0,4.2,6.2,-3.2,1.5
08/11/2021,8.6,3.2,6.3,5.5,0.2,4.1
09/11/2021,9.6,0.1,4,7.1,-2.9,1.3
10/11/2021,10.2,0,4.5,8.9,-2.8,2.2
11/11/2021,11.4,0.1,5.4,10,-2.6,3.4
12/11/2021,11.8,-0.2,5.1,10.3,-3,2.9
13/11/2021,9.9,1.4,5.6,7.9,-1.5,3.2
14/11/2021,10.1,6.2,7.9,8.1,4.3,6.2
15/11/2021,8.1,4.6,6.8,5.8,2.6,4.7
16/11/2021,6.9,3.6,5.1,5.1,1.7,3.2
17/11/2021,6.1,4,4.8,3.7,1.8,2.6
18/11/2021,8,1.8,4.4,6.2,-0.8,2.2
19/11/2021,9.4,-0.2,3.9,8.1,-2.9,1.7
20/11/2021,8.6,-0.1,2.9,6.9,-3.1,0.3
21/11/2021,8,-0.8,3.3,6.3,-3.8,0.8
22/11/2021,6,2.6,4.3,2.6,-0.2,1.1
23/11/2021,5.2,1.3,3.6,1.3,-1.9,-0.1
24/11/2021,5.3,-0.9,1.5,2.6,-4.1,-1.4
25/11/2021,6,-1.4,1.5,3.7,-4.6,-1.3
26/11/2021,3.6,-0.2,1.3,-0.2,-3.3,-2.1
27/11/2021,4.2,-0.8,2.5,0.9,-3.7,-1.5
28/11/2021,3.2,-1,0.9,-0.8,-4.3,-2.3
29/11/2021,2.6,-0.6,0.7,-1.7,-5.1,-3
30/11/2021,2.8,-1,1,-1.7,-5.9,-4.2
01/12/2021,9.8,3,6,5.2,-1.2,1.7
02/12/2021,4.6,0.2,3,1.4,-3.1,-0.3
03/12/2021,2.7,-2.2,0.3,-1.5,-5.7,-3.5
04/12/2021,8.3,1.9,5.9,4.5,-2.9,1.7
05/12/2021,4.4,0.2,2.3,1.4,-2.8,-0.8
06/12/2021,4.1,-1.1,1.1,0.6,-4.6,-1.9
07/12/2021,5.9,-0.3,2.4,2.7,-4.1,-1.3
08/12/2021,3.4,1,2.5,1.1,-2.5,-0.4
09/12/2021,3.9,-2.2,1.3,0,-5.7,-1.9
10/12/2021,2.8,-3.9,-0.1,-1.5,-7.7,-4.2
11/12/2021,3.1,1,1.9,-0.3,-2.9,-1.7
12/12/2021,3.5,-2.4,0.8,0.4,-5.7,-2.3
13/12/2021,6.8,0.3,2.1,4.9,-2.7,-0.4
14/12/2021,7.6,-0.9,2,5.7,-4.3,-0.7
15/12/2021,5.5,-0.4,1.8,3.9,-3.3,-0.6
16/12/2021,5.2,-0.4,1.7,2.4,-3.2,-0.9
17/12/2021,6.6,-0.3,1.8,4.3,-3.4,-1
18/12/2021,7,-1.6,1.2,3.7,-4.6,-1.9
19/12/2021,5.8,-2.1,0.4,3.6,-5.3,-2.4
20/12/2021,3.2,-3,-0.7,0.1,-6.3,-3.9
21/12/2021,2.5,-3.5,-1.5,-0.6,-7,-4.8
22/12/2021,3.2,-4.3,-2,-0.1,-8.1,-5.5
23/12/2021,6.6,-4.2,0.5,3.1,-7.8,-3.3
24/12/2021,6.4,0.6,2.9,4.3,-2.9,0
25/12/2021,7.4,2.7,4.3,5.5,-0.1,1.9
26/12/2021,9,2.2,4.7,7.1,-0.7,2.3
27/12/2021,7.5,-0.2,4.1,5.5,-3.5,1.2
28/12/2021,10.8,2.9,7.6,7,-0.3,3.7
29/12/2021,12.3,7.8,8.9,10.3,4,6.3
30/12/2021,13.2,7.9,11.7,12.4,6.6,10.5
31/12/2021,13.3,5.4,7.8,12.1,3.2,6
01/01/2022,12.9,2.1,6.6,11.7,-0.5,4.7
02/01/2022,12.4,1.8,7.4,9.6,-1.3,4.3
03/01/2022,10.5,8.6,9.7,8,5.7,6.6
04/01/2022,15.9,7.8,11,11.1,4.9,7.4
05/01/2022,6.8,0.2,2.8,4.3,-3,-0.8
06/01/2022,3.6,-0.1,1.3,0.8,-3.4,-1.6
07/01/2022,2.8,-2.7,0,-1.5,-6.6,-3.8
08/01/2022,4.3,0.9,2.4,-0.4,-4.3,-2.3
09/01/2022,4.8,0.4,2.8,-0.4,-2.5,-1.4
10/01/2022,3.7,-1.6,1,0.2,-5.1,-2.1
11/01/2022,3.7,-2.6,0.2,-0.4,-6.3,-3.4
12/01/2022,2.3,-4.8,-2.1,-1.2,-8.6,-5.8
13/01/2022,3.8,-4.9,-1.7,0.2,-8.6,-5.4
14/01/2022,6.1,-4.3,-0.3,3.1,-7.6,-3.6
15/01/2022,6,-4.2,-0.6,3.4,-7.8,-3.8
16/01/2022,3.7,-4.7,-1,0,-8.6,-4.6
17/01/2022,4.1,-1.1,1.3,1.4,-4.2,-1.6
18/01/2022,5.3,-1.5,1.1,1.6,-4.7,-2
19/01/2022,5.1,-2.4,0.6,1.4,-5.9,-2.9
20/01/2022,3.8,-1.2,1.3,0.2,-4.6,-2
21/01/2022,1.7,-2.3,-0.3,-2,-5.8,-3.6
22/01/2022,2.8,-1.2,0.7,0.3,-4.3,-2.1
23/01/2022,4.5,-2.1,0.4,1.5,-5.3,-2.7
24/01/2022,5.5,-2.9,-0.3,2.8,-6.4,-3.4
25/01/2022,7.4,-3.6,0.8,4.5,-6.9,-2.4
26/01/2022,4.8,-3.3,0.2,2,-6.5,-2.9
27/01/2022,4,-3.9,-0.7,0.2,-7.4,-4.3
28/01/2022,4.6,-0.4,1.6,1.4,-4,-1.4
29/01/2022,5.3,-2.4,1.3,1.7,-6.1,-2.2
30/01/2022,6.1,1.3,4.1,3.6,-1.4,1.4
31/01/2022,3.9,-1.5,1.9,-0.2,-5,-2.3
01/02/2022,2.7,0.5,1.5,-1.7,-3.5,-3
02/02/2022,6.6,2.9,5.6,5.1,-1.4,3.7
03/02/2022,9.9,2.3,5.8,7.9,-0.2,3.7
04/02/2022,7.5,-0.1,4.4,4,-3.3,1.1
05/02/2022,6.5,-0.1,3.5,3.3,-3.5,0.4
06/02/2022,6.9,-1.3,3.2,0.9,-5.1,-1.9
07/02/2022,6.5,-0.2,3.9,1.8,-3.6,-0.6
08/02/2022,8.7,-1.3,3.2,6.3,-5,0
09/02/2022,10.2,-2.6,3.2,7.5,-5.9,0.3
10/02/2022,10.7,0.5,5.1,7.6,-3,2
11/02/2022,6.2,-0.4,4,3.2,-4,1
12/02/2022,6.3,-3.8,0.4,2.9,-7.7,-3.1
13/02/2022,10.4,-1.7,3,6.8,-5.4,-0.6
14/02/2022,6.9,-1.2,2.8,4.5,-5,-0.5
15/02/2022,6.4,0.6,3.4,3.4,-3.2,0.4
16/02/2022,9.5,0.6,5.3,5.2,-3.7,0.9
17/02/2022,11.3,7.1,9.9,7.2,3.9,5.6
18/02/2022,16.8,3.9,9.6,13.2,1.1,6.1
19/02/2022,7.6,3.5,5.4,3,-1.4,1.3
20/02/2022,10.3,3.5,7,5.6,-1.6,1.9
21/02/2022,9.1,3.3,6.1,3.8,-1.8,1
22/02/2022,8.3,3.1,5.3,4,-0.3,1.6
23/02/2022,10.9,3.2,7.5,8.7,0.8,5.2
24/02/2022,12.7,0.4,6.4,8.3,-2.8,2.8
25/02/2022,7,0.6,4,2.5,-2.5,0.3
26/02/2022,7.8,-1,3.1,3.4,-4.6,-0.5
27/02/2022,7.7,-2.2,2.2,3.4,-5.9,-1.8
28/02/2022,7.9,-3.1,1.8,5,-6.6,-1.6
01/03/2022,7.9,-3.3,1.6,5,-6.7,-1.6
02/03/2022,10,-2.1,3.3,7.4,-5.5,0.4
03/03/2022,11,-0.4,4.7,8.1,-3.5,1.8
04/03/2022,8.5,-1.9,2.6,4.6,-5.5,-1
05/03/2022,6.9,-1.8,1.6,3.3,-5.5,-2
06/03/2022,6.8,-2.5,1.2,2.5,-6.1,-2.8
07/03/2022,5.7,-3.2,0.7,1.6,-7.1,-3.4
08/03/2022,7.2,-3.7,0.8,3.7,-7.3,-2.9
09/03/2022,10.8,-2.1,3.1,8.4,-5.6,0.1
10/03/2022,11.9,-1.9,3.9,9.5,-5.3,1
11/03/2022,12.5,-1.8,4.5,9.8,-5.2,1.4
12/03/2022,13.2,1.1,6.9,10.4,-2,4.2
13/03/2022,14.6,0.5,7,12,-2.6,4.3
14/03/2022,13.5,2.6,8.1,11.4,0.1,5.7
15/03/2022,13.7,4.7,8.3,12.1,2.3,6.3
16/03/2022,17.7,2.7,9.9,16.1,0.1,8.3
17/03/2022,14.5,4.6,9.3,12.1,2.9,7.2
18/03/2022,12.5,6.4,9.1,7.8,3.2,5.3
19/03/2022,12.9,4.4,8.5,9.6,0.9,4.6
20/03/2022,16,1.6,8.5,12.8,-1.8,5.4
21/03/2022,15.6,3.5,9.4,13.5,0.8,7.1
22/03/2022,15.4,1.9,8.7,13.9,-0.8,6.4
23/03/2022,16.3,4.2,10.3,14.3,1.7,8.1
24/03/2022,17.3,2.6,10.2,15.6,0.2,8
25/03/2022,17.3,3.7,10.6,15.3,1.3,8.2
26/03/2022,18.2,3.2,10.5,15.6,0.4,7.7
27/03/2022,18.2,4.6,11.6,16.8,1.8,9.3
28/03/2022,19.4,4.2,12.6,17.7,1.4,10.4
29/03/2022,17.3,6.9,11.6,14.1,4.2,9.1
30/03/2022,13,7.6,10,11.7,6.1,8.4
31/03/2022,10.2,4.7,7.5,8.4,2.9,5.5
01/04/2022,5.6,0.9,3.1,3.4,-3.1,-0.2
02/04/2022,2,-0.4,0.6,-2.9,-4.9,-3.9
03/04/2022,4.7,-1.7,1.1,0.6,-5.5,-2.9
04/04/2022,6.8,-0.8,2.5,2.6,-3.8,-1.1
05/04/2022,8.8,2.6,5.6,6.2,-1.6,2.1
06/04/2022,12.5,4.4,8.7,9.9,2.1,6.3
07/04/2022,12.1,8,10.1,6.8,4,5.5
08/04/2022,12.5,7.7,10.1,8.9,4.4,6.4
09/04/2022,10.5,1.8,5.3,6.2,-1.5,2.1
10/04/2022,10.6,-0.5,5,8.4,-3.7,2.3
11/04/2022,17.1,0.7,8.6,15.1,-2.1,6.1
12/04/2022,21.5,4,12.7,20.8,1,11.2
13/04/2022,21.4,10.4,15.6,21.3,8.9,14.8
14/04/2022,19,10.7,14.9,19.1,10.3,14.5
15/04/2022,18.6,9.9,14.3,17.4,9.2,13.3
16/04/2022,15.5,6.2,11.5,12.9,4,8.9
17/04/2022,15.3,3.4,9.4,12.4,0.1,6.1
18/04/2022,16.1,2.3,9.6,14.8,-0.6,7.3
19/04/2022,17.2,4.4,11.2,16.3,2.3,9.3
20/04/2022,16.6,4.3,11,14.5,1.8,8.5
21/04/2022,17.4,3.2,10.7,15.2,0.6,8.2
22/04/2022,18.3,4.5,11.6,16.9,2.1,9.7
23/04/2022,16.9,7.9,12,15.3,6,10.5
24/04/2022,11.1,7.3,9.7,9.3,5.4,7.4
25/04/2022,14.4,8.4,11.1,14.3,7.1,10
26/04/2022,13.8,7.4,10.4,11.5,5.7,8.6
27/04/2022,16.6,3.2,10.4,14.1,0.7,8
28/04/2022,18.4,4.1,11.8,17.4,2,9.9
29/04/2022,18.5,5.5,12.2,18,3.1,10.7
30/04/2022,15.5,7.5,11.3,14.7,6.5,9.9
01/05/2022,14.9,7.4,10.7,12.2,5.7,8.8
02/05/2022,17.5,5.4,11.9,16.5,3.4,10.3
03/05/2022,18.4,8.2,13.5,18,7.1,12.8
04/05/2022,19.2,8.6,14.3,18.9,7.3,13.4
05/05/2022,12.9,9.5,11.3,12.6,8.6,10.6
06/05/2022,15.7,9.5,12.1,14.5,8.3,10.9
07/05/2022,18.7,8.6,14,18.7,7.4,13.3
08/05/2022,19.4,7.9,14.2,18.3,6.4,13.2
09/05/2022,21.2,9.8,15.4,21.7,8.5,15
10/05/2022,22.2,9.2,16.8,22.1,8.1,16.7
11/05/2022,25.7,11.6,19.6,25.4,10.7,19.3
12/05/2022,24,14.1,18.8,24.2,12.6,18.5
13/05/2022,20.3,13.8,17.3,19.9,14.6,17.6
14/05/2022,22.5,12.7,17.6,23.6,12.4,17.6
15/05/2022,25.5,10.9,18.7,26.6,10,19.2
16/05/2022,20.7,13.9,17.5,20.8,13.7,18
17/05/2022,24.6,11.7,18.7,25.4,11.5,19.1
18/05/2022,26.7,12.5,20.1,28.2,12.2,20.7
19/05/2022,25.9,13.5,20.4,27.3,13.4,21.3
20/05/2022,30.4,14.3,22.6,31.1,14.4,22.8
21/05/2022,23,16,19.4,23.1,15.9,19.9
22/05/2022,24,12.4,18.5,25.6,11.6,18.6
23/05/2022,23.1,15.5,18.9,25.1,15.8,19.7
24/05/2022,18.3,14,15.8,16.3,11.9,14.5
25/05/2022,20.2,13.3,16.5,19.6,12.1,15.3
26/05/2022,20.8,10.7,16.2,19.2,9.8,15
27/05/2022,20.6,10.4,15.8,19.3,9.6,14.7
28/05/2022,17.5,10.8,14.5,15.9,9.8,12.7
29/05/2022,16.1,8.8,12.8,14.4,6.4,10.4
30/05/2022,18.2,7,13.2,17.1,4.6,11.4
31/05/2022,21.6,10.5,16,19.5,8.4,14
01/06/2022,20.2,11.3,16.5,18.7,10.2,15.6
02/06/2022,21.6,11.6,17,21.8,10.8,16.9
03/06/2022,24.5,13.3,19,24.8,13.1,19.7
04/06/2022,27.1,14.6,21.2,29.1,15.3,22.6
05/06/2022,23.8,16.5,20,23.7,17.7,20.5
06/06/2022,21.9,13.9,17.7,22.1,14,17.8
07/06/2022,19,14.4,16.7,18.1,14.1,16.4
08/06/2022,20.5,10.8,15.4,19.1,9.3,14.3
09/06/2022,17.7,12.1,14.9,17.8,11.2,14
10/06/2022,22.4,10.2,16.4,23.4,9.3,16.4
11/06/2022,25.5,12.1,19.6,27.4,11.6,20.2
12/06/2022,28.4,14,21.5,30.3,14.1,22.3
13/06/2022,23.3,15.6,19.5,23.2,15.4,19.7
14/06/2022,26.5,12.1,19.5,26.9,11.1,19.3
15/06/2022,30.3,13.5,22.8,31.9,12.6,23.4
16/06/2022,28.3,18.1,23.2,28.8,19.5,24.2
17/06/2022,29.1,16.8,23.6,30.4,16.9,24
18/06/2022,33.4,16.7,25.6,34.3,17,26
19/06/2022,33.6,19.8,26.7,35.5,20.7,27.9
20/06/2022,29.8,19.4,24.5,29.6,19.8,24.9
21/06/2022,30.5,17.2,23.6,32.8,18.4,24.9
22/06/2022,27.1,19.7,23,30.2,21,24.7
23/06/2022,27.9,17.6,22.2,29.8,19.2,24.1
24/06/2022,22.1,16,18.7,23.2,16.4,19.7
25/06/2022,25.5,15,20.3,26.1,15.2,20.9
26/06/2022,27,17.5,22,28.7,18.7,23.3
27/06/2022,21.8,16.7,19.6,22.7,17.1,20.5
28/06/2022,22.3,13.6,18.3,22.4,13.7,18.5
29/06/2022,24.7,16,20.7,26,17,22.1
30/06/2022,28.4,15.8,22.1,30.5,16.4,23.1
01/07/2022,19.8,13.4,16.5,18.9,13.6,16.1
02/07/2022,25.9,11.2,19.1,27.5,10.6,19.7
03/07/2022,28.5,17.2,22.9,30.2,18.2,24.1
04/07/2022,24.5,16.8,21,26.3,17.7,22.1
05/07/2022,25.2,15.9,20.5,26.3,15.6,20.8
06/07/2022,24,14.8,19.6,24.5,14.5,19.1
07/07/2022,21.8,14.6,18.1,20.4,13.8,17.1
08/07/2022,22.9,14,18.2,22.5,13.4,17.6
09/07/2022,25.7,12.5,19.6,26.9,11.8,19.6
10/07/2022,23.5,15,19.6,23.5,14.9,19.1
11/07/2022,26.4,12.8,19.8,26.6,11.7,19.1
12/07/2022,27.6,15,21.4,28,14.9,21.5
13/07/2022,30.4,15.4,23.4,31.1,15.6,24
14/07/2022,32.8,19.5,27,32.7,19.9,26.8
15/07/2022,27.8,17,23.1,27.9,16.9,22.7
16/07/2022,27.3,15.5,22,27,14.9,21.1
17/07/2022,30.3,14.9,23,29.9,13.9,22.1
18/07/2022,33,16.5,25.2,33.9,16.4,25.4
19/07/2022,35,17.5,26.9,37.4,17.6,27.8
20/07/2022,30.9,22.2,25.4,33.6,22.4,27.1
21/07/2022,28.1,18.2,23.3,28.7,19.5,24.3
22/07/2022,32.3,16.9,24.8,34.8,17.4,26.4
23/07/2022,25.7,18.3,22.5,27,20.1,24.1
24/07/2022,30.9,19.5,25.3,33.3,21.3,27.3
25/07/2022,32.2,18.6,25.8,32.9,19.9,26.6
26/07/2022,25.6,18.9,22.4,24.7,20.2,22.4
27/07/2022,24.9,18.4,21.5,24.2,18.1,20.9
28/07/2022,28.4,15.9,22.1,30.2,15.6,22.7
29/07/2022,25.9,17.5,21.4,27.1,18.7,22
30/07/2022,26.3,15.6,21.6,25.5,15.5,21.4
31/07/2022,28.4,18.4,24.2,28.1,18.2,24.1
01/08/2022,29.1,18.5,23.7,29.1,18.8,24.1
02/08/2022,29.2,18.2,23.7,30.4,20,25
03/08/2022,32.8,19.3,26.6,35,20.8,28.2
04/08/2022,35,20.4,28.4,36.4,21.8,29.7
05/08/2022,33.2,21.7,26.6,34.2,22.9,27.8
06/08/2022,24.5,18.6,21.1,23.9,18,21.2
07/08/2022,25.2,15.8,20.8,25.2,15.5,20.9
08/08/2022,28.6,15,22.2,28.1,15.1,22.2
09/08/2022,29.4,15.4,22.9,28.5,15,22.1
10/08/2022,29.1,16,22.8,28,14.9,21.6
11/08/2022,29.8,15.3,22.9,29.5,14.7,22.2
12/08/2022,28.6,15.6,22.8,27.4,15.2,21.6
13/08/2022,29.3,14.6,22.4,28.6,14,21.5
14/08/2022,29.1,15,22.3,27.2,14.3,21.7
15/08/2022,26.8,16.9,21.1,26.1,17.3,21.6
16/08/2022,28.9,16.4,22.4,29.6,17.2,23.2
17/08/2022,27.4,18.6,22.1,27.5,17.8,22.7
18/08/2022,21.9,17.3,19.5,23.8,19.4,21.5
19/08/2022,21.2,17,18.7,22,18.2,19.9
20/08/2022,22.6,16.7,19,24.3,17.6,20.4
21/08/2022,23.8,13.2,18.9,25.1,13.7,20
22/08/2022,24.8,16.2,20.6,26.7,16.8,21.7
23/08/2022,26.9,14.7,20.9,28.2,14.9,21.7
24/08/2022,28,14.3,21.2,27.6,14.4,21.5
25/08/2022,28.4,14.7,22.1,31.1,15.1,23.6
26/08/2022,24.8,19,21.9,26,20.7,23.1
27/08/2022,22.9,17,19.2,23.9,18.5,20.7
28/08/2022,24.3,15.7,19.5,25,16.7,20.6
29/08/2022,26.5,14.5,20.7,28.1,15,22
30/08/2022,26.6,15.6,20.9,28.8,16.7,22.5
31/08/2022,21.3,16,18.6,21.5,17.5,19.7
01/09/2022,23.1,13.5,18.1,22.5,13.6,18.1
02/09/2022,24.6,11.6,17.9,26.3,11,18.2
03/09/2022,23.3,15.4,18.8,23.8,15.9,19.6
04/09/2022,24.7,14,18.8,25.4,14.2,19.7
05/09/2022,27.2,14.6,20.7,29.1,14.9,21.9
06/09/2022,26,17.4,20.7,27.8,18.1,22.3
07/09/2022,26.3,16.2,20.6,27.4,17.3,21.9
08/09/2022,21,15.8,17.9,20.1,16.2,18
09/09/2022,20.3,13.6,16.8,19.3,13.4,16.1
10/09/2022,18.9,13.6,15.8,17.6,12.9,14.8
11/09/2022,20.6,12.3,16.2,20.8,11.6,16.1
12/09/2022,23.5,10.3,16.4,24,9.5,16.6
13/09/2022,27.8,14,20.3,29.2,13.6,21.1
14/09/2022,22.7,17.3,19.5,23.4,18.6,20.7
15/09/2022,19.2,15,17.3,19.3,16,18
16/09/2022,16.1,11.3,14,16.2,9.7,13.6
17/09/2022,13,8.2,10.6,10.6,5.9,8.4
18/09/2022,15.4,8.6,11.7,12.1,7.1,9.5
19/09/2022,15,9.4,12.2,12.7,8.2,10.4
20/09/2022,15.8,8.5,11.9,13.7,7,10.2
21/09/2022,16.5,7,11.8,13.5,5,9.7
22/09/2022,17.4,5.3,11.3,16.7,3.2,9.9
23/09/2022,19.6,6.7,13,18.8,5,12.1
24/09/2022,17.5,10.9,14.2,16.8,10.5,13.8
25/09/2022,16.3,9.4,12.4,15.1,8.9,11.8
26/09/2022,15.4,8.8,11.9,12,7.4,9.7
27/09/2022,11.7,8.6,10.4,8.6,5.6,7.2
28/09/2022,11.5,9.2,10.7,10.8,6.8,8.9
29/09/2022,11.9,9,10.3,11.2,8.1,9.5
30/09/2022,14.4,7.1,10.8,13.3,6,9.6
01/10/2022,14.6,6.7,11,12.1,3.7,8.5
02/10/2022,18.5,13.2,15.4,17.9,12.5,14.6
03/10/2022,16.2,9.3,13,14.8,7.8,12.3
04/10/2022,18.4,5.8,11.5,17.6,4,10.3
05/10/2022,22.8,9.1,15.1,22.2,7.6,14.2
06/10/2022,17.4,11.3,13.9,17.4,10.3,13.6
07/10/2022,19.2,9.3,13.7,19.6,8.5,13.7
08/10/2022,16.7,11.3,14,15.7,10.3,13.7
09/10/2022,16.5,8.1,12.3,15.4,6.4,11.1
10/10/2022,20.3,9.5,14.5,20.7,8.2,13.9
11/10/2022,18.6,9.9,14.1,17.9,9,13.7
12/10/2022,18.7,11.3,14.2,18.9,11,14.3
13/10/2022,18,9.6,13.3,17.9,8.6,12.9
14/10/2022,16.4,11.8,13.9,15.7,11.4,13.3
15/10/2022,19.7,13.4,16,19.2,13.2,15.5
16/10/2022,23.3,11.1,16.5,23.6,10.2,16.4
17/10/2022,22.8,10.4,16.3,23.6,9.5,16.1
18/10/2022,21.1,12,16,21.7,11.4,16.1
19/10/2022,19.7,10.2,14.5,20,9.4,14.4
20/10/2022,18.8,11.5,14.6,19.2,10.9,14.4
21/10/2022,18.6,11.6,14.9,18.8,10.8,14.8
22/10/2022,19.5,11.4,15.1,19.6,10.9,14.9
23/10/2022,22.6,9.5,15.2,23.4,8.1,14.8
24/10/2022,17.2,10.8,14.3,16.8,9.5,13.5
25/10/2022,18.8,9,13.3,18.2,7.5,12.4
26/10/2022,20.2,11.5,14.9,21.5,10.2,14.9
27/10/2022,21.2,9.2,14.2,21.4,7.8,13.6
28/10/2022,22.9,12.1,16.5,24,10.8,16.2
29/10/2022,22.8,11,16.1,23.8,9.9,15.8
30/10/2022,22.1,11.3,16.4,23,10.3,16.4
31/10/2022,19,9.7,13.7,19.3,8.6,13.3
01/11/2022,15.3,10.4,12.9,14.5,9.6,12.1
02/11/2022,15,7.9,11.4,14.4,6.7,10.3
03/11/2022,13.8,5.2,9.5,12.6,3.1,7.8
04/11/2022,10.8,6.8,8.9,9.3,5,7
05/11/2022,9.4,5.6,7.7,7.6,3.7,5.8
06/11/2022,10.5,2,6.3,8.1,-0.6,3.9
07/11/2022,15.9,6.7,10.4,14.4,4.8,8.6
08/11/2022,17,4.4,9.4,15.4,1.9,7.3
09/11/2022,14.1,8.4,10.7,12.7,6,9.2
10/11/2022,13.5,6.1,9.8,12,4.3,8.6
11/11/2022,13.1,2.8,7.3,11.7,0.3,5.5
12/11/2022,13.5,2.7,7.1,12.3,0.1,5.2
13/11/2022,11.5,2.3,5.8,9.9,0,3.7
14/11/2022,13.6,2.4,7.4,11.1,-0.4,4.9
15/11/2022,11.6,5.1,8.1,9.8,2.3,6
16/11/2022,13.4,5.9,9.7,11.4,3.7,7.8
17/11/2022,14.4,7,10.5,11.1,4.5,7.8
18/11/2022,9.5,5.7,7.8,7.8,3.6,5.2
19/11/2022,9,2.4,5.6,6.4,-0.2,3.2
20/11/2022,8.2,2.1,5.2,5.1,-0.8,2.1
21/11/2022,9.5,5.1,6.6,6.8,1.2,3.5
22/11/2022,7.6,5.5,6.4,4.3,2.9,3.4
23/11/2022,9.7,-0.3,5.2,6.4,-3.5,2.1
24/11/2022,9.9,2.5,6.6,7.8,0,3.9
25/11/2022,10,1.8,5,8.2,-1.1,2.6
26/11/2022,8.4,1.8,4.7,6.5,-0.6,2.6
27/11/2022,8.7,-0.9,3.3,6,-4,0.5
28/11/2022,8.4,3.5,5.9,6.3,0.6,3.2
29/11/2022,8.2,5.7,6.8,6.2,4.1,5
30/11/2022,7.3,4,6,5,1.4,3.8
01/12/2022,4.7,1.9,3.4,1.4,-1.1,0.3
02/12/2022,4.9,0.4,2.6,2.4,-2.7,0
03/12/2022,4.5,-1,1.2,1.7,-4.1,-1.8
04/12/2022,3.6,-0.2,1.5,1.4,-3.1,-1
05/12/2022,5.5,-1.2,2.1,2.8,-4.3,-0.7
06/12/2022,5.2,-1.6,1.4,3.1,-4.6,-1.3
07/12/2022,4,1,2.1,1.6,-1.3,-0.2
08/12/2022,3.5,-1.4,0.9,0.9,-4.5,-1.8
09/12/2022,2.5,-0.6,0.4,0.1,-3.7,-2.5
10/12/2022,0.9,-1.7,-0.2,-2.4,-5,-3.4
11/12/2022,-0.6,-4.7,-2.6,-4.2,-8.6,-5.9
12/12/2022,-1.7,-9.9,-5.9,-5.5,-14.1,-9.7
13/12/2022,-1.8,-12.1,-6.9,-5.7,-16.4,-11
14/12/2022,3.7,-3.3,0.4,1.9,-7.1,-2.5
15/12/2022,2.7,-0.4,0.9,-0.3,-3.6,-2
16/12/2022,-0.4,-3.2,-1.5,-3.8,-7,-5
17/12/2022,0.2,-5.2,-3.3,-3.4,-8.8,-6.8
18/12/2022,2.6,-5.4,-2.7,-0.9,-9.2,-6.6
19/12/2022,5.7,-2.1,1.2,2.7,-6.1,-2.4
20/12/2022,6.6,-1.3,2,4.1,-5.1,-1.2
21/12/2022,9.1,3.3,5.9,7.2,0.4,3.4
22/12/2022,11.4,3.8,9,7.6,0.6,5.4
23/12/2022,12.2,8.9,10.9,9.2,5.9,7.8
24/12/2022,11.5,7.4,9.5,9.9,5.7,7.6
25/12/2022,12,3.5,7,10.8,0.7,5
26/12/2022,10.9,5.3,7.9,8.7,2.4,5.3
27/12/2022,8.1,1.5,5.7,6.1,-1.2,3.5
28/12/2022,10.4,0.6,4.4,7.2,-2.8,1.1
29/12/2022,12,4.2,8.8,8.6,0.2,5.1
30/12/2022,12,3.2,7.9,8.2,0.5,5
31/12/2022,17.2,9.1,12.3,16.5,6.7,10.4
01/01/2023,15.2,6.1,9.2,13.9,3.5,7.2
02/01/2023,13.7,3,7.9,12,0.1,5.6
03/01/2023,9.9,4.8,7.4,8.2,3.1,5.8
04/01/2023,9.8,1.3,6,5.7,-2,2.6
05/01/2023,10.8,6.5,9.3,8.8,4.7,6.7
06/01/2023,9.8,3.6,6.6,8,1.4,4.6
07/01/2023,9.3,2.9,4.9,7,-0.1,2.4
08/01/2023,8.4,1.3,4.7,5.7,-2.1,1.6
09/01/2023,6.5,2.9,5.2,2.8,-1.1,1.2
10/01/2023,6.7,2.6,4.3,3.1,-1.2,0.7
11/01/2023,9.3,5.1,7.1,6.3,1.2,3.7
12/01/2023,9.4,5.3,7.4,5,1.3,3.3
13/01/2023,9.2,5.5,8,5.2,2.1,4
14/01/2023,10.2,4.6,7,6.2,1.5,3.5
15/01/2023,10.9,2,6.6,6.9,-2,2.6
