latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
48.600006,9.0,393.0,7200,Europe/Berlin,CEST

time,temperature_2m (°C),relativehumidity_2m (%),dewpoint_2m (°C),apparent_temperature (°C),precipitation (mm),rain (mm),snowfall (cm),snow_depth (m),surface_pressure (hPa)
2023-03-17T19:00,14.6,60,7.0,12.9,0.00,0.00,0.00,0.00,964.0
2023-03-17T20:00,11.9,68,6.2,9.8,0.00,0.00,0.00,0.00,963.9
2023-03-17T21:00,10.7,66,4.5,8.1,0.00,0.00,0.00,0.00,964.2
2023-03-17T22:00,9.5,69,4.1,6.9,0.00,0.00,0.00,0.00,964.6
2023-03-17T23:00,8.5,72,3.7,5.9,0.00,0.00,0.00,0.00,964.7
2023-03-18T00:00,7.7,74,3.3,5.0,0.00,0.00,0.00,0.00,964.6
2023-03-18T01:00,7.1,74,2.8,4.2,0.00,0.00,0.00,0.00,965.0
2023-03-18T02:00,6.7,74,2.3,3.5,0.00,0.00,0.00,0.00,965.7
2023-03-18T03:00,6.6,72,1.9,3.4,0.00,0.00,0.00,0.00,965.7
2023-03-18T04:00,6.7,69,1.4,3.4,0.00,0.00,0.00,0.00,965.8
2023-03-18T05:00,6.6,68,1.1,3.3,0.00,0.00,0.00,0.00,965.9
2023-03-18T06:00,6.2,69,0.9,2.9,0.00,0.00,0.00,0.00,966.2
2023-03-18T07:00,5.5,73,0.9,2.3,0.00,0.00,0.00,0.00,966.1
2023-03-18T08:00,4.5,78,1.0,1.4,0.00,0.00,0.00,0.00,966.1
2023-03-18T09:00,6.3,79,3.0,3.3,0.00,0.00,0.00,0.00,966.7
2023-03-18T10:00,10.9,61,3.6,8.3,0.00,0.00,0.00,0.00,967.8
2023-03-18T11:00,13.1,50,3.0,10.4,0.00,0.00,0.00,0.00,968.1
2023-03-18T12:00,14.4,46,3.1,12.3,0.00,0.00,0.00,0.00,967.6
2023-03-18T13:00,15.4,44,3.3,13.7,0.00,0.00,0.00,0.00,967.1
2023-03-18T14:00,16.2,43,3.5,14.2,0.00,0.00,0.00,0.00,967.0
2023-03-18T15:00,16.7,41,3.5,14.7,0.00,0.00,0.00,0.00,966.7
2023-03-18T16:00,16.8,41,3.5,14.6,0.00,0.00,0.00,0.00,966.2
2023-03-18T17:00,16.5,42,3.5,14.5,0.00,0.00,0.00,0.00,966.0
2023-03-18T18:00,16.0,54,6.6,14.6,0.00,0.00,0.00,0.00,966.0
2023-03-18T19:00,15.4,47,4.1,13.0,0.00,0.00,0.00,0.00,966.2
2023-03-18T20:00,14.5,49,4.0,11.9,0.00,0.00,0.00,0.00,966.3
2023-03-18T21:00,11.0,69,5.5,8.8,0.00,0.00,0.00,0.00,966.2
2023-03-18T22:00,9.6,74,5.2,7.6,0.00,0.00,0.00,0.00,966.3
2023-03-18T23:00,8.3,79,4.9,6.3,0.00,0.00,0.00,0.00,966.5
2023-03-19T00:00,7.6,82,4.8,5.5,0.00,0.00,0.00,0.00,966.6
2023-03-19T01:00,7.1,85,4.7,5.0,0.00,0.00,0.00,0.00,966.4
2023-03-19T02:00,7.0,86,4.7,5.1,0.00,0.00,0.00,0.00,966.8
2023-03-19T03:00,7.3,84,4.8,5.4,0.00,0.00,0.00,0.00,967.4
2023-03-19T04:00,7.7,81,4.7,5.7,0.10,0.10,0.00,0.00,967.2
2023-03-19T05:00,7.9,79,4.4,5.7,0.00,0.00,0.00,0.00,967.7
2023-03-19T06:00,8.0,76,4.1,5.7,0.00,0.00,0.00,0.00,968.4
2023-03-19T07:00,8.0,76,4.0,5.5,0.20,0.20,0.00,0.00,968.6
2023-03-19T08:00,7.9,78,4.3,5.2,0.00,0.00,0.00,0.00,968.8
2023-03-19T09:00,8.7,78,5.0,6.2,0.00,0.00,0.00,0.00,969.5
2023-03-19T10:00,10.1,75,5.8,7.8,0.00,0.00,0.00,0.00,969.9
2023-03-19T11:00,11.6,69,6.0,9.4,0.00,0.00,0.00,0.00,970.2
2023-03-19T12:00,13.1,63,6.1,10.6,0.00,0.00,0.00,0.00,970.0
2023-03-19T13:00,14.1,61,6.6,11.6,0.00,0.00,0.00,0.00,969.8
2023-03-19T14:00,13.4,62,6.4,11.0,0.10,0.10,0.00,0.00,969.3
2023-03-19T15:00,12.0,71,6.9,9.4,2.60,2.60,0.00,0.00,969.4
2023-03-19T16:00,11.0,83,8.3,9.0,2.30,2.30,0.00,0.00,970.1
2023-03-19T17:00,10.8,84,8.3,9.9,0.60,0.60,0.00,0.00,969.6
2023-03-19T18:00,11.3,79,7.8,10.2,0.00,0.00,0.00,0.00,969.7
2023-03-19T19:00,10.6,82,7.7,9.1,0.40,0.40,0.00,0.00,970.2
2023-03-19T20:00,9.4,86,7.2,7.8,1.50,1.50,0.00,0.00,970.6
2023-03-19T21:00,8.5,89,6.8,6.8,0.10,0.10,0.00,0.00,971.1
2023-03-19T22:00,7.6,91,6.2,5.7,0.00,0.00,0.00,0.00,971.6
2023-03-19T23:00,7.0,93,5.9,5.0,0.00,0.00,0.00,0.00,971.7
2023-03-20T00:00,6.1,94,5.3,4.2,0.00,0.00,0.00,0.00,972.1
2023-03-20T01:00,5.5,95,4.7,3.4,0.00,0.00,0.00,0.00,971.9
2023-03-20T02:00,5.5,95,4.7,3.3,0.00,0.00,0.00,0.00,972.2
2023-03-20T03:00,6.0,95,5.2,3.9,0.00,0.00,0.00,0.00,972.7
2023-03-20T04:00,5.2,96,4.6,2.9,0.00,0.00,0.00,0.00,972.4
2023-03-20T05:00,4.6,96,4.0,2.0,0.00,0.00,0.00,0.00,972.7
2023-03-20T06:00,4.3,96,3.7,1.5,0.00,0.00,0.00,0.00,973.1
2023-03-20T07:00,4.9,97,4.4,2.2,0.00,0.00,0.00,0.00,973.1
2023-03-20T08:00,5.9,96,5.3,3.5,0.00,0.00,0.00,0.00,973.8
2023-03-20T09:00,7.3,94,6.4,4.9,0.00,0.00,0.00,0.00,974.1
2023-03-20T10:00,8.2,87,6.2,5.5,0.00,0.00,0.00,0.00,974.5
2023-03-20T11:00,9.0,82,6.1,6.3,0.00,0.00,0.00,0.00,974.9
2023-03-20T12:00,9.6,78,6.0,7.2,0.10,0.10,0.00,0.00,975.0
2023-03-20T13:00,9.9,77,6.0,7.1,0.10,0.10,0.00,0.00,975.0
2023-03-20T14:00,11.0,71,5.8,8.1,0.20,0.20,0.00,0.00,974.8
2023-03-20T15:00,11.3,68,5.6,8.6,0.00,0.00,0.00,0.00,974.1
2023-03-20T16:00,11.5,65,5.2,8.8,0.00,0.00,0.00,0.00,973.7
2023-03-20T17:00,11.5,63,4.8,8.6,0.00,0.00,0.00,0.00,973.6
2023-03-20T18:00,11.1,64,4.6,8.5,0.00,0.00,0.00,0.00,973.3
2023-03-20T19:00,10.3,68,4.6,8.1,0.00,0.00,0.00,0.00,973.1
2023-03-20T20:00,9.4,71,4.5,7.1,0.00,0.00,0.00,0.00,973.2
2023-03-20T21:00,8.8,82,6.0,6.9,0.00,0.00,0.00,0.00,973.4
2023-03-20T22:00,8.0,82,5.0,6.0,0.00,0.00,0.00,0.00,973.3
2023-03-20T23:00,7.3,84,4.7,5.4,0.00,0.00,0.00,0.00,973.3
2023-03-21T00:00,6.6,86,4.5,4.7,0.00,0.00,0.00,0.00,973.0
2023-03-21T01:00,5.9,89,4.3,3.8,0.00,0.00,0.00,0.00,972.7
2023-03-21T02:00,5.5,90,4.0,3.3,0.00,0.00,0.00,0.00,972.2
2023-03-21T03:00,5.3,92,4.1,3.4,0.00,0.00,0.00,0.00,972.2
2023-03-21T04:00,5.0,93,4.0,3.1,0.00,0.00,0.00,0.00,971.8
2023-03-21T05:00,4.7,94,3.8,2.5,0.00,0.00,0.00,0.00,971.3
2023-03-21T06:00,4.4,95,3.6,2.0,0.00,0.00,0.00,0.00,971.3
2023-03-21T07:00,4.2,95,3.5,1.7,0.00,0.00,0.00,0.00,971.1
2023-03-21T08:00,3.9,96,3.2,1.2,0.00,0.00,0.00,0.00,970.9
2023-03-21T09:00,5.9,92,4.7,3.5,0.00,0.00,0.00,0.00,971.1
2023-03-21T10:00,9.6,78,6.0,7.6,0.00,0.00,0.00,0.00,971.8
2023-03-21T11:00,11.0,68,5.2,8.8,0.00,0.00,0.00,0.00,971.7
2023-03-21T12:00,12.4,60,5.0,10.9,0.00,0.00,0.00,0.00,971.4
2023-03-21T13:00,13.3,58,5.2,11.7,0.00,0.00,0.00,0.00,971.3
2023-03-21T14:00,13.9,57,5.5,12.1,0.00,0.00,0.00,0.00,970.8
2023-03-21T15:00,14.1,57,5.7,12.5,0.00,0.00,0.00,0.00,969.8
2023-03-21T16:00,14.4,56,5.7,12.6,0.00,0.00,0.00,0.00,969.5
2023-03-21T17:00,14.5,55,5.5,12.5,0.00,0.00,0.00,0.00,969.2
2023-03-21T18:00,14.3,57,5.9,12.7,0.00,0.00,0.00,0.00,969.0
2023-03-21T19:00,13.1,68,7.3,11.9,0.00,0.00,0.00,0.00,969.1
2023-03-21T20:00,11.3,74,6.8,10.1,0.00,0.00,0.00,0.00,968.9
2023-03-21T21:00,9.9,82,7.0,8.5,0.20,0.20,0.00,0.00,968.7
2023-03-21T22:00,9.0,81,5.9,7.0,0.00,0.00,0.00,0.00,968.6
2023-03-21T23:00,9.0,78,5.3,6.8,0.00,0.00,0.00,0.00,968.6
2023-03-22T00:00,9.0,76,5.0,6.8,0.00,0.00,0.00,0.00,968.4
2023-03-22T01:00,8.6,76,4.6,6.2,0.00,0.00,0.00,0.00,968.5
2023-03-22T02:00,7.6,80,4.3,5.1,0.00,0.00,0.00,0.00,968.5
2023-03-22T03:00,6.5,84,3.9,4.0,0.00,0.00,0.00,0.00,968.0
2023-03-22T04:00,5.6,87,3.6,3.0,0.00,0.00,0.00,0.00,967.7
2023-03-22T05:00,5.1,89,3.4,2.3,0.00,0.00,0.00,0.00,967.3
2023-03-22T06:00,4.7,90,3.2,1.8,0.00,0.00,0.00,0.00,967.2
2023-03-22T07:00,4.4,91,3.1,1.4,0.00,0.00,0.00,0.00,966.9
2023-03-22T08:00,4.3,92,3.1,1.3,0.00,0.00,0.00,0.00,966.9
2023-03-22T09:00,7.1,87,5.1,4.3,0.00,0.00,0.00,0.00,967.8
2023-03-22T10:00,10.8,75,6.5,8.3,0.00,0.00,0.00,0.00,968.4
2023-03-22T11:00,12.7,64,6.1,9.8,0.00,0.00,0.00,0.00,968.1
2023-03-22T12:00,14.3,55,5.4,11.6,0.00,0.00,0.00,0.00,967.6
2023-03-22T13:00,15.6,49,5.0,13.1,0.00,0.00,0.00,0.00,967.3
2023-03-22T14:00,16.4,46,4.6,13.7,0.00,0.00,0.00,0.00,966.7
2023-03-22T15:00,16.9,44,4.5,13.7,0.00,0.00,0.00,0.00,966.1
2023-03-22T16:00,16.9,44,4.6,13.3,0.00,0.00,0.00,0.00,965.8
2023-03-22T17:00,16.6,45,4.6,13.1,0.00,0.00,0.00,0.00,965.1
2023-03-22T18:00,16.0,50,5.5,13.1,0.00,0.00,0.00,0.00,964.8
2023-03-22T19:00,14.6,55,5.8,12.5,0.00,0.00,0.00,0.00,964.9
2023-03-22T20:00,13.0,61,5.6,10.8,0.00,0.00,0.00,0.00,965.1
2023-03-22T21:00,11.3,62,4.3,9.0,0.00,0.00,0.00,0.00,965.2
2023-03-22T22:00,10.0,67,4.1,7.3,0.00,0.00,0.00,0.00,964.9
2023-03-22T23:00,9.4,68,3.8,6.5,0.00,0.00,0.00,0.00,964.7
2023-03-23T00:00,9.7,65,3.4,6.5,0.00,0.00,0.00,0.00,964.9
2023-03-23T01:00,10.2,61,3.1,6.9,0.00,0.00,0.00,0.00,965.0
2023-03-23T02:00,10.4,60,3.0,7.0,0.00,0.00,0.00,0.00,964.6
2023-03-23T03:00,10.7,59,2.9,6.8,0.00,0.00,0.00,0.00,964.4
2023-03-23T04:00,11.2,57,3.0,7.2,0.00,0.00,0.00,0.00,963.7
2023-03-23T05:00,11.6,57,3.3,7.5,0.00,0.00,0.00,0.00,963.4
2023-03-23T06:00,11.7,58,3.7,7.7,0.00,0.00,0.00,0.00,963.1
2023-03-23T07:00,11.7,60,4.1,7.7,0.00,0.00,0.00,0.00,963.1
2023-03-23T08:00,11.5,63,4.8,7.7,0.00,0.00,0.00,0.00,963.6
2023-03-23T09:00,12.3,63,5.6,8.7,0.00,0.00,0.00,0.00,964.2
2023-03-23T10:00,13.1,63,6.3,9.6,0.00,0.00,0.00,0.00,964.8
2023-03-23T11:00,13.7,63,6.8,10.3,0.00,0.00,0.00,0.00,965.4
2023-03-23T12:00,14.4,60,6.7,11.6,0.00,0.00,0.00,0.00,965.7
2023-03-23T13:00,15.1,57,6.5,12.3,0.00,0.00,0.00,0.00,966.3
2023-03-23T14:00,15.0,58,6.8,12.4,0.00,0.00,0.00,0.00,966.3
2023-03-23T15:00,15.4,58,7.1,13.0,0.00,0.00,0.00,0.00,965.4
2023-03-23T16:00,15.6,57,7.1,12.8,0.00,0.00,0.00,0.00,964.9
2023-03-23T17:00,15.7,56,6.9,12.9,0.00,0.00,0.00,0.00,964.7
2023-03-23T18:00,15.3,58,7.1,12.3,0.00,0.00,0.00,0.00,964.6
2023-03-23T19:00,14.6,59,6.7,11.6,0.00,0.00,0.00,0.00,964.5
2023-03-23T20:00,13.9,61,6.4,11.0,0.00,0.00,0.00,0.00,964.4
2023-03-23T21:00,13.3,61,6.1,10.3,0.00,0.00,0.00,0.00,964.2
2023-03-23T22:00,13.0,62,5.9,10.1,0.00,0.00,0.00,0.00,964.2
2023-03-23T23:00,12.7,64,6.0,9.9,0.10,0.10,0.00,0.00,963.9
2023-03-24T00:00,12.2,67,6.3,9.6,0.20,0.20,0.00,0.00,962.8
2023-03-24T01:00,11.8,69,6.3,9.2,0.00,0.00,0.00,0.00,962.4
2023-03-24T02:00,11.4,71,6.3,8.7,0.40,0.40,0.00,0.00,961.8
2023-03-24T03:00,11.4,69,6.0,8.2,0.00,0.00,0.00,0.00,961.4
2023-03-24T04:00,11.5,67,5.7,7.8,0.10,0.10,0.00,0.00,960.4
2023-03-24T05:00,11.2,69,5.6,7.3,0.10,0.10,0.00,0.00,960.2
2023-03-24T06:00,11.4,67,5.5,7.5,0.00,0.00,0.00,0.00,960.3
2023-03-24T07:00,11.8,65,5.5,7.9,0.00,0.00,0.00,0.00,960.5
2023-03-24T08:00,12.5,65,6.2,8.8,0.00,0.00,0.00,0.00,961.1
2023-03-24T09:00,11.8,84,9.2,8.9,1.20,1.20,0.00,0.00,961.6
2023-03-24T10:00,11.7,86,9.4,8.6,1.10,1.10,0.00,0.00,962.2
2023-03-24T11:00,12.2,82,9.2,8.8,0.30,0.30,0.00,0.00,962.1
2023-03-24T12:00,13.1,78,9.3,10.0,0.10,0.10,0.00,0.00,961.8
2023-03-24T13:00,13.5,73,8.9,9.9,0.70,0.70,0.00,0.00,962.4
2023-03-24T14:00,13.1,76,8.9,9.0,1.00,1.00,0.00,0.00,962.3
2023-03-24T15:00,12.9,77,8.9,9.1,0.70,0.70,0.00,0.00,962.6
2023-03-24T16:00,12.6,76,8.4,9.1,0.40,0.40,0.00,0.00,962.8
2023-03-24T17:00,12.5,74,8.0,9.0,0.20,0.20,0.00,0.00,962.9
2023-03-24T18:00,12.2,74,7.7,9.0,0.00,0.00,0.00,0.00,962.6
2023-03-24T19:00,11.9,71,6.7,8.4,0.10,0.10,0.00,0.00,962.4
2023-03-24T20:00,10.9,72,6.1,7.5,0.10,0.10,0.00,0.00,962.8
2023-03-24T21:00,10.1,72,5.3,6.3,0.00,0.00,0.00,0.00,963.3
2023-03-24T22:00,9.4,75,5.1,5.5,0.00,0.00,0.00,0.00,964.1
2023-03-24T23:00,8.9,77,5.1,4.9,0.00,0.00,0.00,0.00,964.1
2023-03-25T00:00,8.6,78,5.0,4.4,0.10,0.10,0.00,0.00,963.9
2023-03-25T01:00,8.2,79,4.8,3.8,0.00,0.00,0.00,0.00,964.3
2023-03-25T02:00,7.7,81,4.6,3.3,0.60,0.60,0.00,0.00,964.4
2023-03-25T03:00,7.4,80,4.2,2.8,0.00,0.00,0.00,0.00,964.3
2023-03-25T04:00,7.2,78,3.7,2.4,0.00,0.00,0.00,0.00,964.1
2023-03-25T05:00,7.1,77,3.3,2.1,0.00,0.00,0.00,0.00,964.2
2023-03-25T06:00,6.7,79,3.2,1.6,0.40,0.40,0.00,0.00,964.6
2023-03-25T07:00,6.4,81,3.3,1.4,0.10,0.10,0.00,0.00,964.8
2023-03-25T08:00,6.3,82,3.4,1.4,0.10,0.10,0.00,0.00,964.9
2023-03-25T09:00,6.9,81,3.8,2.1,0.40,0.40,0.00,0.00,965.1
2023-03-25T10:00,7.9,78,4.4,3.1,0.70,0.70,0.00,0.00,965.5
2023-03-25T11:00,8.4,78,4.7,3.3,0.60,0.60,0.00,0.00,965.5
2023-03-25T12:00,8.6,76,4.6,3.8,1.10,1.10,0.00,0.00,964.9
2023-03-25T13:00,9.3,75,5.2,4.6,0.30,0.30,0.00,0.00,965.2
2023-03-25T14:00,10.2,76,6.1,5.6,0.20,0.20,0.00,0.00,965.2
2023-03-25T15:00,9.6,76,5.6,4.7,1.40,1.40,0.00,0.00,964.9
2023-03-25T16:00,10.3,75,6.1,5.2,0.20,0.20,0.00,0.00,965.1
2023-03-25T17:00,10.5,73,5.8,5.7,0.10,0.10,0.00,0.00,965.7
2023-03-25T18:00,10.0,72,5.3,5.3,0.20,0.20,0.00,0.00,965.0
2023-03-25T19:00,9.1,72,4.4,4.6,0.30,0.30,0.00,0.00,964.6
2023-03-25T20:00,8.0,78,4.4,3.7,0.30,0.30,0.00,0.00,965.4
2023-03-25T21:00,8.5,67,2.8,4.0,0.00,0.00,0.00,0.00,966.0
2023-03-25T22:00,8.0,70,2.9,3.6,0.00,0.00,0.00,0.00,966.2
2023-03-25T23:00,7.4,74,3.0,3.3,0.00,0.00,0.00,0.00,966.1
2023-03-26T00:00,7.0,76,3.1,3.7,0.00,0.00,0.00,0.00,966.7
2023-03-26T01:00,6.6,78,3.1,3.0,0.00,0.00,0.00,0.00,966.1
2023-03-26T02:00,6.5,79,3.0,3.1,0.00,0.00,0.00,0.00,965.6
2023-03-26T03:00,6.1,81,3.1,3.0,0.00,0.00,0.00,0.00,965.5
2023-03-26T04:00,5.9,82,3.1,2.8,0.00,0.00,0.00,0.00,964.6
2023-03-26T05:00,5.5,84,3.1,2.7,0.00,0.00,0.00,0.00,963.6
2023-03-26T06:00,5.4,85,3.1,2.5,0.00,0.00,0.00,0.00,962.7
2023-03-26T07:00,5.6,85,3.3,2.7,0.10,0.10,0.00,0.00,962.1
2023-03-26T08:00,5.8,85,3.5,2.7,0.10,0.10,0.00,0.00,961.2
2023-03-26T09:00,6.5,89,4.8,3.4,0.50,0.50,0.00,0.00,960.3
2023-03-26T10:00,6.9,89,5.2,3.8,1.80,1.80,0.00,0.00,959.4
2023-03-26T11:00,7.5,87,5.5,4.2,1.40,1.40,0.00,0.00,958.8
2023-03-26T12:00,8.6,84,6.0,6.1,0.50,0.50,0.00,0.00,958.5
2023-03-26T13:00,10.4,79,6.8,6.9,0.10,0.10,0.00,0.00,958.5
2023-03-26T14:00,11.4,68,5.7,7.5,0.00,0.00,0.00,0.00,958.3
2023-03-26T15:00,11.7,63,4.8,7.3,0.00,0.00,0.00,0.00,958.1
2023-03-26T16:00,11.0,61,3.7,6.3,0.70,0.70,0.00,0.00,958.0
2023-03-26T17:00,9.1,69,3.7,4.6,0.30,0.30,0.00,0.00,958.0
2023-03-26T18:00,8.0,77,4.3,3.8,0.40,0.40,0.00,0.00,958.1
2023-03-26T19:00,7.0,81,4.0,2.9,1.00,1.00,0.00,0.00,958.2
2023-03-26T20:00,5.8,89,4.2,2.0,0.90,0.90,0.00,0.00,958.2
2023-03-26T21:00,5.4,87,3.4,1.5,0.00,0.00,0.00,0.00,958.5
2023-03-26T22:00,5.2,87,3.2,1.2,0.00,0.00,0.00,0.00,958.4
2023-03-26T23:00,5.1,87,3.0,1.1,0.00,0.00,0.00,0.00,958.4
2023-03-27T00:00,5.2,86,3.0,1.3,0.20,0.20,0.00,0.00,958.4
2023-03-27T01:00,4.9,91,3.6,0.8,0.50,0.50,0.00,0.00,958.9
2023-03-27T02:00,4.7,95,3.9,0.7,0.60,0.60,0.00,0.00,959.7
2023-03-27T03:00,4.4,98,4.1,0.1,0.70,0.70,0.00,0.00,960.7
2023-03-27T04:00,4.2,99,4.0,-0.5,0.60,0.60,0.00,0.00,961.9
2023-03-27T05:00,3.5,98,3.2,-1.6,0.30,0.30,0.00,0.00,963.3
2023-03-27T06:00,2.5,97,2.1,-2.3,0.10,0.10,0.00,0.00,964.9
2023-03-27T07:00,1.5,91,0.2,-3.4,0.00,0.00,0.00,0.00,966.3
2023-03-27T08:00,0.8,87,-1.1,-4.0,0.00,0.00,0.00,0.00,967.9
2023-03-27T09:00,1.2,91,-0.0,-3.3,0.00,0.00,0.00,0.00,969.6
2023-03-27T10:00,1.9,84,-0.5,-2.9,0.00,0.00,0.00,0.00,970.7
2023-03-27T11:00,2.8,71,-2.0,-2.4,0.00,0.00,0.00,0.00,971.8
2023-03-27T12:00,4.0,57,-3.7,-1.1,0.00,0.00,0.00,0.00,972.6
2023-03-27T13:00,5.0,49,-4.9,-0.1,0.10,0.10,0.00,0.00,973.1
2023-03-27T14:00,4.8,52,-4.1,-0.3,0.10,0.10,0.00,0.00,973.5
2023-03-27T15:00,5.2,55,-3.1,-0.0,0.10,0.10,0.00,0.00,974.0
2023-03-27T16:00,5.7,59,-1.8,0.5,0.00,0.00,0.00,0.00,974.4
2023-03-27T17:00,5.8,61,-1.1,0.9,0.10,0.10,0.00,0.00,974.5
2023-03-27T18:00,5.3,65,-0.7,0.7,0.50,0.50,0.00,0.00,974.5
2023-03-27T19:00,4.1,69,-1.1,-0.6,0.30,0.30,0.00,0.00,975.0
2023-03-27T20:00,2.7,77,-0.8,-1.5,0.20,0.20,0.00,0.00,975.8
2023-03-27T21:00,1.9,82,-0.9,-2.1,0.30,0.20,0.07,0.00,976.5
2023-03-27T22:00,1.4,86,-0.8,-2.5,0.30,0.20,0.07,0.00,976.7
2023-03-27T23:00,1.0,86,-1.0,-2.7,0.30,0.10,0.14,0.00,977.2
2023-03-28T00:00,0.5,87,-1.4,-3.2,0.10,0.00,0.07,0.00,977.3
2023-03-28T01:00,0.3,88,-1.5,-3.4,0.00,0.00,0.00,0.00,977.9
2023-03-28T02:00,-0.1,89,-1.7,-3.7,0.00,0.00,0.00,0.00,978.4
2023-03-28T03:00,-0.3,90,-1.8,-4.0,0.00,0.00,0.00,0.01,978.7
2023-03-28T04:00,-0.9,91,-2.2,-4.6,0.00,0.00,0.00,0.01,979.0
2023-03-28T05:00,-1.4,92,-2.6,-4.8,0.00,0.00,0.00,0.01,979.0
2023-03-28T06:00,-2.0,93,-3.0,-5.4,0.00,0.00,0.00,0.01,978.8
2023-03-28T07:00,-2.7,93,-3.6,-6.2,0.00,0.00,0.00,0.01,979.0
2023-03-28T08:00,-2.5,93,-3.5,-6.0,0.00,0.00,0.00,0.01,979.7
2023-03-28T09:00,0.6,90,-0.8,-2.5,0.00,0.00,0.00,0.01,980.6
2023-03-28T10:00,2.4,74,-1.9,-1.1,0.00,0.00,0.00,0.01,981.0
2023-03-28T11:00,3.5,63,-2.9,-0.1,0.00,0.00,0.00,0.01,981.4
2023-03-28T12:00,4.6,56,-3.5,1.1,0.00,0.00,0.00,0.01,981.0
2023-03-28T13:00,5.8,48,-4.4,2.0,0.00,0.00,0.00,0.00,980.9
2023-03-28T14:00,7.1,44,-4.4,3.8,0.00,0.00,0.00,0.00,980.5
2023-03-28T15:00,7.5,43,-4.2,3.9,0.00,0.00,0.00,0.00,979.7
2023-03-28T16:00,8.1,42,-3.9,4.9,0.00,0.00,0.00,0.00,979.0
2023-03-28T17:00,8.4,42,-3.9,4.8,0.00,0.00,0.00,0.00,978.2
2023-03-28T18:00,8.4,41,-4.0,4.7,0.00,0.00,0.00,0.00,977.5
2023-03-28T19:00,7.8,46,-3.1,4.4,0.00,0.00,0.00,0.00,976.5
2023-03-28T20:00,6.1,50,-3.5,2.4,0.00,0.00,0.00,0.00,975.8
2023-03-28T21:00,5.9,50,-3.8,2.2,0.00,0.00,0.00,0.00,975.5
2023-03-28T22:00,5.5,53,-3.2,1.7,0.00,0.00,0.00,0.00,975.3
2023-03-28T23:00,5.3,57,-2.6,1.4,0.00,0.00,0.00,0.00,975.1
2023-03-29T00:00,4.8,65,-1.3,0.6,0.80,0.80,0.00,0.00,974.8
2023-03-29T01:00,4.1,74,-0.1,0.6,0.80,0.80,0.00,0.00,974.6
2023-03-29T02:00,3.6,78,0.2,-0.0,0.00,0.00,0.00,0.00,973.7
2023-03-29T03:00,3.9,77,0.3,0.1,0.00,0.00,0.00,0.00,973.5
2023-03-29T04:00,4.1,75,0.1,-0.1,0.00,0.00,0.00,0.00,972.4
2023-03-29T05:00,4.5,72,-0.0,0.3,0.00,0.00,0.00,0.00,972.0
2023-03-29T06:00,4.9,70,-0.2,0.9,0.00,0.00,0.00,0.00,971.7
2023-03-29T07:00,5.1,68,-0.2,1.4,0.00,0.00,0.00,0.00,971.4
2023-03-29T08:00,5.5,69,0.3,2.0,0.00,0.00,0.00,0.00,971.7
2023-03-29T09:00,6.9,69,1.7,3.5,0.00,0.00,0.00,0.00,972.0
2023-03-29T10:00,8.9,66,2.8,5.6,0.00,0.00,0.00,0.00,972.7
2023-03-29T11:00,10.0,62,3.1,6.7,0.00,0.00,0.00,0.00,972.7
2023-03-29T12:00,10.5,61,3.2,8.1,0.00,0.00,0.00,0.00,972.5
2023-03-29T13:00,11.3,60,3.7,8.5,0.00,0.00,0.00,0.00,972.0
2023-03-29T14:00,12.6,55,3.7,9.1,0.00,0.00,0.00,0.00,971.6
2023-03-29T15:00,14.0,51,4.1,10.5,0.00,0.00,0.00,0.00,971.3
2023-03-29T16:00,15.0,50,4.6,11.5,0.00,0.00,0.00,0.00,971.2
2023-03-29T17:00,15.2,53,5.8,11.9,0.00,0.00,0.00,0.00,970.8
2023-03-29T18:00,14.9,58,6.7,12.3,0.10,0.10,0.00,0.00,970.6
2023-03-29T19:00,14.1,61,6.6,11.7,0.00,0.00,0.00,0.00,970.0
2023-03-29T20:00,12.9,63,6.1,10.2,0.00,0.00,0.00,0.00,969.5
2023-03-29T21:00,12.7,58,4.6,9.2,0.00,0.00,0.00,0.00,969.3
2023-03-29T22:00,12.7,56,4.1,8.9,0.00,0.00,0.00,0.00,969.2
2023-03-29T23:00,12.9,55,4.1,9.0,0.00,0.00,0.00,0.00,968.4
2023-03-30T00:00,13.0,56,4.3,8.7,0.00,0.00,0.00,0.00,967.6
2023-03-30T01:00,12.8,57,4.5,8.8,0.00,0.00,0.00,0.00,967.6
2023-03-30T02:00,12.8,58,4.8,9.2,0.00,0.00,0.00,0.00,967.4
2023-03-30T03:00,12.6,62,5.4,9.2,0.00,0.00,0.00,0.00,967.1
2023-03-30T04:00,12.4,64,5.7,8.9,0.00,0.00,0.00,0.00,966.8
2023-03-30T05:00,11.9,68,6.1,8.3,0.10,0.10,0.00,0.00,966.6
2023-03-30T06:00,11.6,70,6.3,8.3,0.10,0.10,0.00,0.00,966.3
2023-03-30T07:00,11.6,70,6.3,8.6,0.00,0.00,0.00,0.00,965.6
2023-03-30T08:00,11.6,70,6.4,8.9,0.00,0.00,0.00,0.00,965.6
2023-03-30T09:00,12.0,84,9.3,10.1,1.40,1.40,0.00,0.00,965.9
2023-03-30T10:00,12.5,85,10.1,10.0,1.70,1.70,0.00,0.00,967.0
2023-03-30T11:00,12.5,86,10.3,10.5,1.10,1.10,0.00,0.00,967.3
